id,title,organization,prefecture,category,label_category,salary2,monthly_salary_yen,work_day,neccessary_capacity,support_system,other,work_location,people_number,application_period,detail_url
69708,森の工房から始まる地域づくり。安曇野の木に、新しい出番をつくりませんか。木のまちづくりコーディネーターを募集！,長野県 安曇野市,長野県,"農林水産・産業,環境,観光,教育,地域づくり",協力隊,20万円以上,219870,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,"①安曇野市役所本庁舎（耕地林務課林務担当／安曇野市豊科）
②さとぷろ。工房～夢スペース（安曇野市穂高有明）",１名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69708
68292,子どもが「自分を生きる」ための新しい公教育のカタチ。あびら教育プランを学校現場でともにつくる教育課程支援員募集中｜北海道安平町,北海道 安平町,北海道,"教育,地域づくり",協力隊,20万円以上,200400,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能","【在籍場所】
　安平町教育委員会学校教育グループ
【活動拠点】
　関係する機関として、主に次の場所が想定されます。
　・教育委員会事務局（役場総合庁舎）
　・町内小中義務教育学校（早来学園、追分小学校、追分中学校）
　・その他（まなびお（早来学園図書室）など）",教育課程支援員　１名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68292
55462,【兵庫県上郡町】地域おこし協力隊の募集！,兵庫県 上郡町,兵庫県,"地域づくり,空き家",協力隊,20万円以上,291000,不定期または応相談,あり,,副業/兼業可能,兵庫県赤穂郡上郡町内,空き家活用促進事業　　　　　１名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/55462
68225,地域おこし協力隊(移住専門相談員)を募集します！,高知県 香南市,高知県,その他,協力隊,10万円～20万円未満,196640,週3～4日,あり,,,香南市地域支援課（高知県香南市野市町西野 2706）で勤務,1名,2026-06-24 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68225
50066,【令和８年度採用】地域に“よりどころ”を一緒につくる協力隊を募集します！,新潟県 小千谷市,新潟県,"環境,医療・福祉,観光,教育,情報通信,地域づくり","協力隊,インターン",20万円以上,224000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能","■活動地域
東小千谷（ひがしおぢや）地域

■活動受入団体
東小千谷夢あふれるまちづくり活性化協議会",１名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/50066
50067,【事業継承もあちこたね！】地域の憩いの場''農家レストラン''を未来へ紡ぐ仲間募集！,新潟県 小千谷市,新潟県,"農林水産・産業,観光,地域づくり,その他",協力隊,20万円以上,224000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能","■活動地域
岩沢（いわさわ）地域

■活動受入団体
岩沢アチコタネ―ゼ",１名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/50067
64339,【新規就農】３年間の準備期間を経て新規就農を目指す！,新潟県 小千谷市,新潟県,"農林水産・産業,環境,地域づくり",協力隊,20万円以上,224000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",,"■活動地域
　川井地域

■活動受入団体
　アグリパス川井",1名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/64339
69360,ふるさと納税を、地域経済の入口に。～㈱ENgaWAであなたもチャレンジしませんか？～,埼玉県 横瀬町,埼玉県,"農林水産・産業,環境,観光,情報通信,地域づくり,その他",協力隊,20万円以上,252000,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり","学生歓迎,未経験者歓迎,副業/兼業可能",横瀬町（原則町内）,若干名（現在9名の隊員がENgaWAのチームとして活動しています。）,2026-05-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69360
69353,横瀬町で”まちの中心地”をつくる地域おこし協力隊を募集します！,埼玉県 横瀬町,埼玉県,"教育,地域づくり","協力隊,インターン",20万円以上,240000,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり","未経験者歓迎,副業/兼業可能",横瀬町内,1名,2026-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69353
67826,☆【料理を武器にチャレンジしたい方大募集！！】「日本一チャレンジする町」「日本一チャレンジする人を応援する町」を掲げる横瀬町で、あなたもチャレンジしませんか？【㈱ENgaWA】,埼玉県 横瀬町,埼玉県,"地域づくり,その他","協力隊,インターン,おためし",10万円～20万円未満,252000,不定期または応相談,なし,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",横瀬町（原則町内）,若干名（現在9名の隊員がENgaWAのチームとして活動しています。）,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67826
61309,☆宿泊費無料！「日本一チャレンジする町」「日本一チャレンジする人を応援する町」を掲げる横瀬町で2泊3日のお試し移住体験！！【埼玉県横瀬町】,埼玉県 横瀬町,埼玉県,"農林水産・産業,観光,地域づくり,その他",おためし,指定しない,,不定期または応相談,なし,,"学生歓迎,未経験者歓迎",原則として横瀬町内,若干名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/61309
61278,☆「日本一チャレンジする町」「日本一チャレンジする人を応援する町」を掲げる横瀬町で協力隊インターン大募集！!,埼玉県 横瀬町,埼玉県,"農林水産・産業,観光,地域づくり,その他",インターン,指定しない,,週5日以上,あり,活動中の備品･消耗品に関する支援あり,"学生歓迎,未経験者歓迎",原則として横瀬町内,若干名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/61278
20519,☆【㈱ENgaWA所属】「日本一チャレンジする町」「日本一チャレンジする人を応援する町」を掲げる横瀬町で、あなたもチャレンジしませんか？?,埼玉県 横瀬町,埼玉県,"地域づくり,その他",協力隊,10万円～20万円未満,252000,不定期または応相談,なし,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",横瀬町（原則町内）,若干名（現在9名の隊員がENgaWAのチームとして活動しています。）,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/20519
68151,（大分県中津市）地域振興、第一次産業（農業、林業、水産）で活動する地域おこし協力隊を募集します！,大分県 中津市,大分県,"農林水産・産業,観光,地域づくり","協力隊,インターン,おためし",20万円以上,,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能",,,2026-06-10 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68151
